compound,year,state_fips,county_fips,epest_low_kg,epest_high_kg,data_source,county
"2,4-D",2010,48,85,12560.2,12571.4,usgs_pnsp,Collin
"2,4-D",2010,48,113,3206.1,3254.7,usgs_pnsp,Dallas
"2,4-D",2010,48,121,15478.0,15487.6,usgs_pnsp,Denton
"2,4-D",2010,48,139,18209.2,19309.9,usgs_pnsp,Ellis
"2,4-D",2010,48,251,15261.2,15263.3,usgs_pnsp,Johnson
"2,4-D",2010,48,257,16636.8,16746.9,usgs_pnsp,Kaufman
"2,4-D",2010,48,397,1719.5,1719.5,usgs_pnsp,Rockwall
"2,4-D",2010,48,439,6219.8,6220.0,usgs_pnsp,Tarrant
ACETAMIPRID,2010,48,85,,2.6,usgs_pnsp,Collin
ACETAMIPRID,2010,48,121,,1.7,usgs_pnsp,Denton
ACETAMIPRID,2010,48,139,,46.3,usgs_pnsp,Ellis
ACETAMIPRID,2010,48,251,,1.9,usgs_pnsp,Johnson
ACETAMIPRID,2010,48,397,,0.2,usgs_pnsp,Rockwall
ACETOCHLOR,2010,48,85,,1631.0,usgs_pnsp,Collin
ACETOCHLOR,2010,48,113,,291.3,usgs_pnsp,Dallas
ACETOCHLOR,2010,48,121,,1021.1,usgs_pnsp,Denton
ACETOCHLOR,2010,48,139,,5776.8,usgs_pnsp,Ellis
ACETOCHLOR,2010,48,251,,976.7,usgs_pnsp,Johnson
ACETOCHLOR,2010,48,257,,454.8,usgs_pnsp,Kaufman
ACETOCHLOR,2010,48,397,,36.5,usgs_pnsp,Rockwall
ACETOCHLOR,2010,48,439,,78.5,usgs_pnsp,Tarrant
ATRAZINE,2010,48,85,2863.2,2890.6,usgs_pnsp,Collin
ATRAZINE,2010,48,113,298.4,307.0,usgs_pnsp,Dallas
ATRAZINE,2010,48,121,2219.2,2238.9,usgs_pnsp,Denton
ATRAZINE,2010,48,139,4894.0,4927.8,usgs_pnsp,Ellis
ATRAZINE,2010,48,251,1389.8,1433.0,usgs_pnsp,Johnson
ATRAZINE,2010,48,257,698.1,717.1,usgs_pnsp,Kaufman
ATRAZINE,2010,48,397,80.6,83.8,usgs_pnsp,Rockwall
ATRAZINE,2010,48,439,265.0,279.0,usgs_pnsp,Tarrant
AZOXYSTROBIN,2010,48,85,17.8,29.0,usgs_pnsp,Collin
AZOXYSTROBIN,2010,48,113,4.3,8.7,usgs_pnsp,Dallas
AZOXYSTROBIN,2010,48,121,12.0,17.0,usgs_pnsp,Denton
AZOXYSTROBIN,2010,48,139,12.7,49.2,usgs_pnsp,Ellis
AZOXYSTROBIN,2010,48,251,6.3,14.1,usgs_pnsp,Johnson
AZOXYSTROBIN,2010,48,257,2.6,9.1,usgs_pnsp,Kaufman
AZOXYSTROBIN,2010,48,397,1.1,1.2,usgs_pnsp,Rockwall
AZOXYSTROBIN,2010,48,439,2.6,2.7,usgs_pnsp,Tarrant
BIFENTHRIN,2010,48,85,0.5,10.5,usgs_pnsp,Collin
BIFENTHRIN,2010,48,113,0.2,2.6,usgs_pnsp,Dallas
BIFENTHRIN,2010,48,121,0.6,6.4,usgs_pnsp,Denton
BIFENTHRIN,2010,48,139,0.6,115.6,usgs_pnsp,Ellis
BIFENTHRIN,2010,48,251,0.8,7.9,usgs_pnsp,Johnson
BIFENTHRIN,2010,48,257,0.3,4.5,usgs_pnsp,Kaufman
BIFENTHRIN,2010,48,397,,0.4,usgs_pnsp,Rockwall
BIFENTHRIN,2010,48,439,0.3,0.3,usgs_pnsp,Tarrant
BOSCALID,2010,48,85,2.3,2.3,usgs_pnsp,Collin
BOSCALID,2010,48,113,1.7,1.7,usgs_pnsp,Dallas
BOSCALID,2010,48,121,6.1,6.1,usgs_pnsp,Denton
BOSCALID,2010,48,139,0.1,0.1,usgs_pnsp,Ellis
BOSCALID,2010,48,251,3.8,3.8,usgs_pnsp,Johnson
BOSCALID,2010,48,257,2.7,2.7,usgs_pnsp,Kaufman
BOSCALID,2010,48,439,1.0,1.0,usgs_pnsp,Tarrant
CHLORPYRIFOS,2010,48,85,311.9,457.4,usgs_pnsp,Collin
CHLORPYRIFOS,2010,48,113,66.9,111.1,usgs_pnsp,Dallas
CHLORPYRIFOS,2010,48,121,192.7,342.6,usgs_pnsp,Denton
CHLORPYRIFOS,2010,48,139,238.7,937.5,usgs_pnsp,Ellis
CHLORPYRIFOS,2010,48,251,150.0,255.6,usgs_pnsp,Johnson
CHLORPYRIFOS,2010,48,257,80.9,147.1,usgs_pnsp,Kaufman
CHLORPYRIFOS,2010,48,397,20.6,24.1,usgs_pnsp,Rockwall
CHLORPYRIFOS,2010,48,439,67.3,90.0,usgs_pnsp,Tarrant
CLOTHIANIDIN,2010,48,85,35.0,40.4,usgs_pnsp,Collin
CLOTHIANIDIN,2010,48,113,10.5,10.8,usgs_pnsp,Dallas
CLOTHIANIDIN,2010,48,121,15.5,20.1,usgs_pnsp,Denton
CLOTHIANIDIN,2010,48,139,109.1,116.7,usgs_pnsp,Ellis
CLOTHIANIDIN,2010,48,251,24.8,27.1,usgs_pnsp,Johnson
CLOTHIANIDIN,2010,48,257,13.0,14.2,usgs_pnsp,Kaufman
CLOTHIANIDIN,2010,48,397,0.3,0.4,usgs_pnsp,Rockwall
CLOTHIANIDIN,2010,48,439,0.1,0.8,usgs_pnsp,Tarrant
CYFLUTHRIN,2010,48,85,5.1,7.0,usgs_pnsp,Collin
CYFLUTHRIN,2010,48,113,0.7,1.3,usgs_pnsp,Dallas
CYFLUTHRIN,2010,48,121,3.7,6.4,usgs_pnsp,Denton
CYFLUTHRIN,2010,48,139,10.1,13.7,usgs_pnsp,Ellis
CYFLUTHRIN,2010,48,251,3.0,5.2,usgs_pnsp,Johnson
CYFLUTHRIN,2010,48,257,1.4,2.3,usgs_pnsp,Kaufman
CYFLUTHRIN,2010,48,397,0.1,0.3,usgs_pnsp,Rockwall
CYFLUTHRIN,2010,48,439,0.4,1.5,usgs_pnsp,Tarrant
CYPERMETHRIN,2010,48,85,,2.6,usgs_pnsp,Collin
CYPERMETHRIN,2010,48,113,,0.8,usgs_pnsp,Dallas
CYPERMETHRIN,2010,48,121,,1.9,usgs_pnsp,Denton
CYPERMETHRIN,2010,48,139,,3.5,usgs_pnsp,Ellis
CYPERMETHRIN,2010,48,251,,3.6,usgs_pnsp,Johnson
CYPERMETHRIN,2010,48,257,,1.1,usgs_pnsp,Kaufman
CYPERMETHRIN,2010,48,397,,0.2,usgs_pnsp,Rockwall
CYPERMETHRIN,2010,48,439,,1.5,usgs_pnsp,Tarrant
DIAZINON,2010,48,85,1.2,1.2,usgs_pnsp,Collin
DIAZINON,2010,48,113,1.7,1.7,usgs_pnsp,Dallas
DIAZINON,2010,48,121,6.3,6.3,usgs_pnsp,Denton
DIAZINON,2010,48,139,0.6,0.6,usgs_pnsp,Ellis
DIAZINON,2010,48,251,10.2,10.2,usgs_pnsp,Johnson
DIAZINON,2010,48,257,4.1,4.1,usgs_pnsp,Kaufman
DIAZINON,2010,48,439,1.1,1.1,usgs_pnsp,Tarrant
DICAMBA,2010,48,85,2005.5,2038.9,usgs_pnsp,Collin
DICAMBA,2010,48,113,459.0,471.0,usgs_pnsp,Dallas
DICAMBA,2010,48,121,2112.9,2136.6,usgs_pnsp,Denton
DICAMBA,2010,48,139,2376.9,2821.1,usgs_pnsp,Ellis
DICAMBA,2010,48,251,1790.2,1833.7,usgs_pnsp,Johnson
DICAMBA,2010,48,257,1891.9,1918.7,usgs_pnsp,Kaufman
DICAMBA,2010,48,397,224.9,228.2,usgs_pnsp,Rockwall
DICAMBA,2010,48,439,750.8,762.7,usgs_pnsp,Tarrant
DIMETHOATE,2010,48,85,36.6,36.6,usgs_pnsp,Collin
DIMETHOATE,2010,48,113,9.6,9.6,usgs_pnsp,Dallas
DIMETHOATE,2010,48,121,32.4,32.4,usgs_pnsp,Denton
DIMETHOATE,2010,48,139,68.0,68.0,usgs_pnsp,Ellis
DIMETHOATE,2010,48,251,11.8,11.8,usgs_pnsp,Johnson
DIMETHOATE,2010,48,257,6.7,6.7,usgs_pnsp,Kaufman
DIMETHOATE,2010,48,397,2.1,2.1,usgs_pnsp,Rockwall
DIMETHOATE,2010,48,439,4.8,4.8,usgs_pnsp,Tarrant
GLYPHOSATE,2010,48,85,13759.7,13781.5,usgs_pnsp,Collin
GLYPHOSATE,2010,48,113,4785.0,4789.0,usgs_pnsp,Dallas
GLYPHOSATE,2010,48,121,8743.1,8810.1,usgs_pnsp,Denton
GLYPHOSATE,2010,48,139,36321.9,38297.7,usgs_pnsp,Ellis
GLYPHOSATE,2010,48,251,7140.6,7153.0,usgs_pnsp,Johnson
GLYPHOSATE,2010,48,257,8391.2,8412.7,usgs_pnsp,Kaufman
GLYPHOSATE,2010,48,397,589.1,590.4,usgs_pnsp,Rockwall
GLYPHOSATE,2010,48,439,1412.9,1426.6,usgs_pnsp,Tarrant
IMIDACLOPRID,2010,48,85,54.4,56.1,usgs_pnsp,Collin
IMIDACLOPRID,2010,48,113,9.6,14.7,usgs_pnsp,Dallas
IMIDACLOPRID,2010,48,121,38.1,39.4,usgs_pnsp,Denton
IMIDACLOPRID,2010,48,139,92.9,104.5,usgs_pnsp,Ellis
IMIDACLOPRID,2010,48,251,14.6,15.4,usgs_pnsp,Johnson
IMIDACLOPRID,2010,48,257,7.4,18.8,usgs_pnsp,Kaufman
IMIDACLOPRID,2010,48,397,4.0,4.0,usgs_pnsp,Rockwall
IMIDACLOPRID,2010,48,439,5.8,6.1,usgs_pnsp,Tarrant
MALATHION,2010,48,85,13.2,29.7,usgs_pnsp,Collin
MALATHION,2010,48,113,3.8,8.0,usgs_pnsp,Dallas
MALATHION,2010,48,121,9.3,60.0,usgs_pnsp,Denton
MALATHION,2010,48,139,18.0,42.1,usgs_pnsp,Ellis
MALATHION,2010,48,251,18.7,31.9,usgs_pnsp,Johnson
MALATHION,2010,48,257,13.1,22.9,usgs_pnsp,Kaufman
MALATHION,2010,48,397,1.2,2.6,usgs_pnsp,Rockwall
MALATHION,2010,48,439,7.4,18.7,usgs_pnsp,Tarrant
METOLACHLOR,2010,48,85,485.4,755.5,usgs_pnsp,Collin
METOLACHLOR,2010,48,113,27.4,119.5,usgs_pnsp,Dallas
METOLACHLOR,2010,48,121,387.4,508.3,usgs_pnsp,Denton
METOLACHLOR,2010,48,139,634.4,3353.3,usgs_pnsp,Ellis
METOLACHLOR,2010,48,251,211.8,401.7,usgs_pnsp,Johnson
METOLACHLOR,2010,48,257,98.0,224.3,usgs_pnsp,Kaufman
METOLACHLOR,2010,48,397,15.0,16.9,usgs_pnsp,Rockwall
METOLACHLOR,2010,48,439,51.3,52.4,usgs_pnsp,Tarrant
PERMETHRIN,2010,48,85,3.3,7.7,usgs_pnsp,Collin
PERMETHRIN,2010,48,113,1.1,2.4,usgs_pnsp,Dallas
PERMETHRIN,2010,48,121,2.3,4.3,usgs_pnsp,Denton
PERMETHRIN,2010,48,139,7.8,21.9,usgs_pnsp,Ellis
PERMETHRIN,2010,48,251,6.8,9.9,usgs_pnsp,Johnson
PERMETHRIN,2010,48,257,10.8,12.5,usgs_pnsp,Kaufman
PERMETHRIN,2010,48,397,1.3,1.4,usgs_pnsp,Rockwall
PERMETHRIN,2010,48,439,1.3,1.4,usgs_pnsp,Tarrant
PROPICONAZOLE,2010,48,85,29.5,41.0,usgs_pnsp,Collin
PROPICONAZOLE,2010,48,113,7.3,11.0,usgs_pnsp,Dallas
PROPICONAZOLE,2010,48,121,19.1,24.2,usgs_pnsp,Denton
PROPICONAZOLE,2010,48,139,30.5,66.6,usgs_pnsp,Ellis
PROPICONAZOLE,2010,48,251,27.1,35.2,usgs_pnsp,Johnson
PROPICONAZOLE,2010,48,257,25.1,30.0,usgs_pnsp,Kaufman
PROPICONAZOLE,2010,48,397,2.5,2.6,usgs_pnsp,Rockwall
PROPICONAZOLE,2010,48,439,10.7,10.7,usgs_pnsp,Tarrant
TEBUCONAZOLE,2010,48,85,132.1,132.1,usgs_pnsp,Collin
TEBUCONAZOLE,2010,48,113,24.6,24.6,usgs_pnsp,Dallas
TEBUCONAZOLE,2010,48,121,71.9,71.9,usgs_pnsp,Denton
TEBUCONAZOLE,2010,48,139,61.8,61.8,usgs_pnsp,Ellis
TEBUCONAZOLE,2010,48,251,23.6,23.6,usgs_pnsp,Johnson
TEBUCONAZOLE,2010,48,257,7.3,7.3,usgs_pnsp,Kaufman
TEBUCONAZOLE,2010,48,397,7.0,7.0,usgs_pnsp,Rockwall
TEBUCONAZOLE,2010,48,439,12.2,12.2,usgs_pnsp,Tarrant
THIAMETHOXAM,2010,48,85,55.7,59.0,usgs_pnsp,Collin
THIAMETHOXAM,2010,48,113,12.4,13.1,usgs_pnsp,Dallas
THIAMETHOXAM,2010,48,121,35.3,37.3,usgs_pnsp,Denton
THIAMETHOXAM,2010,48,139,275.6,278.1,usgs_pnsp,Ellis
THIAMETHOXAM,2010,48,251,33.7,35.3,usgs_pnsp,Johnson
THIAMETHOXAM,2010,48,257,21.9,22.4,usgs_pnsp,Kaufman
THIAMETHOXAM,2010,48,397,1.5,1.7,usgs_pnsp,Rockwall
THIAMETHOXAM,2010,48,439,2.4,3.2,usgs_pnsp,Tarrant
"2,4-D",2011,48,85,6304.9,6998.0,usgs_pnsp,Collin
"2,4-D",2011,48,113,1596.3,1771.2,usgs_pnsp,Dallas
"2,4-D",2011,48,121,8221.7,8472.3,usgs_pnsp,Denton
"2,4-D",2011,48,139,9056.8,10398.6,usgs_pnsp,Ellis
"2,4-D",2011,48,251,8760.6,9032.6,usgs_pnsp,Johnson
"2,4-D",2011,48,257,9581.5,10073.7,usgs_pnsp,Kaufman
"2,4-D",2011,48,397,960.1,966.4,usgs_pnsp,Rockwall
"2,4-D",2011,48,439,3327.3,3359.1,usgs_pnsp,Tarrant
ACETOCHLOR,2011,48,85,8.4,3341.9,usgs_pnsp,Collin
ACETOCHLOR,2011,48,113,,453.8,usgs_pnsp,Dallas
ACETOCHLOR,2011,48,121,5.5,1003.6,usgs_pnsp,Denton
ACETOCHLOR,2011,48,139,218.6,3184.2,usgs_pnsp,Ellis
ACETOCHLOR,2011,48,251,7.1,1207.0,usgs_pnsp,Johnson
ACETOCHLOR,2011,48,257,,695.3,usgs_pnsp,Kaufman
ACETOCHLOR,2011,48,397,0.3,24.8,usgs_pnsp,Rockwall
ACETOCHLOR,2011,48,439,,94.7,usgs_pnsp,Tarrant
ATRAZINE,2011,48,85,2464.6,2498.6,usgs_pnsp,Collin
ATRAZINE,2011,48,113,277.4,290.2,usgs_pnsp,Dallas
ATRAZINE,2011,48,121,1048.3,1080.4,usgs_pnsp,Denton
ATRAZINE,2011,48,139,2758.5,2809.0,usgs_pnsp,Ellis
ATRAZINE,2011,48,251,1351.4,1408.7,usgs_pnsp,Johnson
ATRAZINE,2011,48,257,553.6,586.5,usgs_pnsp,Kaufman
ATRAZINE,2011,48,397,39.6,45.2,usgs_pnsp,Rockwall
ATRAZINE,2011,48,439,216.9,232.4,usgs_pnsp,Tarrant
AZOXYSTROBIN,2011,48,85,105.1,139.0,usgs_pnsp,Collin
AZOXYSTROBIN,2011,48,113,17.0,24.3,usgs_pnsp,Dallas
AZOXYSTROBIN,2011,48,121,65.0,80.0,usgs_pnsp,Denton
AZOXYSTROBIN,2011,48,139,85.8,112.4,usgs_pnsp,Ellis
AZOXYSTROBIN,2011,48,251,28.2,39.7,usgs_pnsp,Johnson
AZOXYSTROBIN,2011,48,257,32.5,44.9,usgs_pnsp,Kaufman
AZOXYSTROBIN,2011,48,397,4.3,4.5,usgs_pnsp,Rockwall
AZOXYSTROBIN,2011,48,439,9.2,10.4,usgs_pnsp,Tarrant
BIFENTHRIN,2011,48,85,46.0,81.3,usgs_pnsp,Collin
BIFENTHRIN,2011,48,113,90.1,95.8,usgs_pnsp,Dallas
BIFENTHRIN,2011,48,121,45.2,54.8,usgs_pnsp,Denton
BIFENTHRIN,2011,48,139,186.8,216.2,usgs_pnsp,Ellis
BIFENTHRIN,2011,48,251,6.5,20.9,usgs_pnsp,Johnson
BIFENTHRIN,2011,48,257,368.6,376.6,usgs_pnsp,Kaufman
BIFENTHRIN,2011,48,397,0.2,0.5,usgs_pnsp,Rockwall
BIFENTHRIN,2011,48,439,0.4,2.6,usgs_pnsp,Tarrant
CHLORPYRIFOS,2011,48,85,913.4,1010.5,usgs_pnsp,Collin
CHLORPYRIFOS,2011,48,113,166.9,191.5,usgs_pnsp,Dallas
CHLORPYRIFOS,2011,48,121,566.0,616.4,usgs_pnsp,Denton
CHLORPYRIFOS,2011,48,139,1231.3,1324.2,usgs_pnsp,Ellis
CHLORPYRIFOS,2011,48,251,411.4,459.9,usgs_pnsp,Johnson
CHLORPYRIFOS,2011,48,257,307.8,421.2,usgs_pnsp,Kaufman
CHLORPYRIFOS,2011,48,397,39.8,41.5,usgs_pnsp,Rockwall
CHLORPYRIFOS,2011,48,439,144.0,152.0,usgs_pnsp,Tarrant
CLOTHIANIDIN,2011,48,85,127.9,127.9,usgs_pnsp,Collin
CLOTHIANIDIN,2011,48,113,18.6,18.6,usgs_pnsp,Dallas
CLOTHIANIDIN,2011,48,121,31.9,31.9,usgs_pnsp,Denton
CLOTHIANIDIN,2011,48,139,102.1,102.1,usgs_pnsp,Ellis
CLOTHIANIDIN,2011,48,251,36.5,36.5,usgs_pnsp,Johnson
CLOTHIANIDIN,2011,48,257,25.9,25.9,usgs_pnsp,Kaufman
CLOTHIANIDIN,2011,48,397,0.5,0.5,usgs_pnsp,Rockwall
CLOTHIANIDIN,2011,48,439,0.6,0.6,usgs_pnsp,Tarrant
CYFLUTHRIN,2011,48,85,4.3,6.9,usgs_pnsp,Collin
CYFLUTHRIN,2011,48,113,0.7,1.2,usgs_pnsp,Dallas
CYFLUTHRIN,2011,48,121,1.2,6.4,usgs_pnsp,Denton
CYFLUTHRIN,2011,48,139,18.1,22.5,usgs_pnsp,Ellis
CYFLUTHRIN,2011,48,251,1.9,4.7,usgs_pnsp,Johnson
CYFLUTHRIN,2011,48,257,1.0,2.3,usgs_pnsp,Kaufman
CYFLUTHRIN,2011,48,397,,0.2,usgs_pnsp,Rockwall
CYFLUTHRIN,2011,48,439,0.3,1.6,usgs_pnsp,Tarrant
CYPERMETHRIN,2011,48,85,,12.0,usgs_pnsp,Collin
CYPERMETHRIN,2011,48,113,,1.2,usgs_pnsp,Dallas
CYPERMETHRIN,2011,48,121,,7.4,usgs_pnsp,Denton
CYPERMETHRIN,2011,48,139,,211.9,usgs_pnsp,Ellis
CYPERMETHRIN,2011,48,251,,13.5,usgs_pnsp,Johnson
CYPERMETHRIN,2011,48,257,,1.9,usgs_pnsp,Kaufman
CYPERMETHRIN,2011,48,397,,0.5,usgs_pnsp,Rockwall
CYPERMETHRIN,2011,48,439,,2.6,usgs_pnsp,Tarrant
DIAZINON,2011,48,251,8.8,8.8,usgs_pnsp,Johnson
DICAMBA,2011,48,85,1041.0,1469.4,usgs_pnsp,Collin
DICAMBA,2011,48,113,254.1,317.4,usgs_pnsp,Dallas
DICAMBA,2011,48,121,1285.9,1464.5,usgs_pnsp,Denton
DICAMBA,2011,48,139,1379.4,2233.1,usgs_pnsp,Ellis
DICAMBA,2011,48,251,1317.0,1562.1,usgs_pnsp,Johnson
DICAMBA,2011,48,257,1450.6,1574.7,usgs_pnsp,Kaufman
DICAMBA,2011,48,397,145.9,155.5,usgs_pnsp,Rockwall
DICAMBA,2011,48,439,499.3,537.0,usgs_pnsp,Tarrant
DIMETHOATE,2011,48,85,85.2,998.8,usgs_pnsp,Collin
DIMETHOATE,2011,48,113,13.9,147.2,usgs_pnsp,Dallas
DIMETHOATE,2011,48,121,54.9,298.7,usgs_pnsp,Denton
DIMETHOATE,2011,48,139,64.9,1031.6,usgs_pnsp,Ellis
DIMETHOATE,2011,48,251,20.6,282.2,usgs_pnsp,Johnson
DIMETHOATE,2011,48,257,27.3,212.2,usgs_pnsp,Kaufman
DIMETHOATE,2011,48,397,3.2,6.9,usgs_pnsp,Rockwall
DIMETHOATE,2011,48,439,6.2,12.2,usgs_pnsp,Tarrant
GLYPHOSATE,2011,48,85,14096.5,14106.9,usgs_pnsp,Collin
GLYPHOSATE,2011,48,113,3763.8,3767.8,usgs_pnsp,Dallas
GLYPHOSATE,2011,48,121,5649.2,5689.1,usgs_pnsp,Denton
GLYPHOSATE,2011,48,139,37437.6,39928.8,usgs_pnsp,Ellis
GLYPHOSATE,2011,48,251,5265.2,5276.4,usgs_pnsp,Johnson
GLYPHOSATE,2011,48,257,10991.5,11000.0,usgs_pnsp,Kaufman
GLYPHOSATE,2011,48,397,196.4,196.8,usgs_pnsp,Rockwall
GLYPHOSATE,2011,48,439,487.3,496.2,usgs_pnsp,Tarrant
IMIDACLOPRID,2011,48,85,79.1,84.1,usgs_pnsp,Collin
IMIDACLOPRID,2011,48,113,9.1,13.7,usgs_pnsp,Dallas
IMIDACLOPRID,2011,48,121,59.4,63.2,usgs_pnsp,Denton
IMIDACLOPRID,2011,48,139,575.4,583.2,usgs_pnsp,Ellis
IMIDACLOPRID,2011,48,251,37.8,41.4,usgs_pnsp,Johnson
IMIDACLOPRID,2011,48,257,23.1,41.2,usgs_pnsp,Kaufman
IMIDACLOPRID,2011,48,397,4.8,4.9,usgs_pnsp,Rockwall
IMIDACLOPRID,2011,48,439,7.2,8.2,usgs_pnsp,Tarrant
MALATHION,2011,48,85,179.8,279.9,usgs_pnsp,Collin
MALATHION,2011,48,113,29.3,47.6,usgs_pnsp,Dallas
MALATHION,2011,48,121,120.8,162.6,usgs_pnsp,Denton
MALATHION,2011,48,139,136.4,199.7,usgs_pnsp,Ellis
MALATHION,2011,48,251,42.2,140.4,usgs_pnsp,Johnson
MALATHION,2011,48,257,60.5,100.2,usgs_pnsp,Kaufman
MALATHION,2011,48,397,6.7,13.3,usgs_pnsp,Rockwall
MALATHION,2011,48,439,13.9,47.0,usgs_pnsp,Tarrant
METOLACHLOR,2011,48,85,148.9,356.2,usgs_pnsp,Collin
METOLACHLOR,2011,48,113,5.6,46.1,usgs_pnsp,Dallas
METOLACHLOR,2011,48,121,75.4,145.3,usgs_pnsp,Denton
METOLACHLOR,2011,48,139,1078.5,2087.9,usgs_pnsp,Ellis
METOLACHLOR,2011,48,251,124.7,199.4,usgs_pnsp,Johnson
METOLACHLOR,2011,48,257,27.1,126.2,usgs_pnsp,Kaufman
METOLACHLOR,2011,48,397,3.8,5.6,usgs_pnsp,Rockwall
METOLACHLOR,2011,48,439,24.1,24.4,usgs_pnsp,Tarrant
PERMETHRIN,2011,48,85,,48.7,usgs_pnsp,Collin
PERMETHRIN,2011,48,113,,7.2,usgs_pnsp,Dallas
PERMETHRIN,2011,48,121,,22.9,usgs_pnsp,Denton
PERMETHRIN,2011,48,139,,113.3,usgs_pnsp,Ellis
PERMETHRIN,2011,48,251,3.6,20.7,usgs_pnsp,Johnson
PERMETHRIN,2011,48,257,,10.8,usgs_pnsp,Kaufman
PERMETHRIN,2011,48,397,,0.4,usgs_pnsp,Rockwall
PERMETHRIN,2011,48,439,,2.5,usgs_pnsp,Tarrant
PROPICONAZOLE,2011,48,85,30.2,30.6,usgs_pnsp,Collin
PROPICONAZOLE,2011,48,113,6.0,6.9,usgs_pnsp,Dallas
PROPICONAZOLE,2011,48,121,17.3,17.7,usgs_pnsp,Denton
PROPICONAZOLE,2011,48,139,27.0,28.1,usgs_pnsp,Ellis
PROPICONAZOLE,2011,48,251,19.7,19.7,usgs_pnsp,Johnson
PROPICONAZOLE,2011,48,257,10.5,14.1,usgs_pnsp,Kaufman
PROPICONAZOLE,2011,48,397,1.3,1.3,usgs_pnsp,Rockwall
PROPICONAZOLE,2011,48,439,6.8,6.8,usgs_pnsp,Tarrant
TEBUCONAZOLE,2011,48,85,103.3,103.3,usgs_pnsp,Collin
TEBUCONAZOLE,2011,48,113,15.2,15.2,usgs_pnsp,Dallas
TEBUCONAZOLE,2011,48,121,58.5,58.5,usgs_pnsp,Denton
TEBUCONAZOLE,2011,48,139,70.6,70.6,usgs_pnsp,Ellis
TEBUCONAZOLE,2011,48,251,30.2,30.2,usgs_pnsp,Johnson
TEBUCONAZOLE,2011,48,257,29.4,29.4,usgs_pnsp,Kaufman
TEBUCONAZOLE,2011,48,397,3.5,3.5,usgs_pnsp,Rockwall
TEBUCONAZOLE,2011,48,439,7.9,7.9,usgs_pnsp,Tarrant
THIAMETHOXAM,2011,48,85,120.4,121.2,usgs_pnsp,Collin
THIAMETHOXAM,2011,48,113,31.9,32.3,usgs_pnsp,Dallas
THIAMETHOXAM,2011,48,121,62.7,63.7,usgs_pnsp,Denton
THIAMETHOXAM,2011,48,139,271.8,272.6,usgs_pnsp,Ellis
THIAMETHOXAM,2011,48,251,39.2,40.5,usgs_pnsp,Johnson
THIAMETHOXAM,2011,48,257,94.0,94.5,usgs_pnsp,Kaufman
THIAMETHOXAM,2011,48,397,2.6,2.7,usgs_pnsp,Rockwall
THIAMETHOXAM,2011,48,439,5.8,6.3,usgs_pnsp,Tarrant
"2,4-D",2012,48,85,10105.3,10574.2,usgs_pnsp,Collin
"2,4-D",2012,48,113,2611.7,2713.3,usgs_pnsp,Dallas
